"id","datum","lactatie","dim","productie","BSK","Vet","Eiwit","voer1","voer2","Voer3","Melkingen","Weigeringen","Herkauwminuten","Totale vreettijd in minuten"
"279",6144,2025-12-15,2,96,55.4,69.3,3.51,3.65,4,0.5,NA,2,0,788,333
"280",5963,2026-05-15,3,239,28.8,45.8,4.86,3.73,2.22,1,NA,1,0,788,176
"281",40304,2025-11-15,4,10,42.9,48.9,3.99,3.8,2.95,0.5,NA,3,4,788,228
"282",40304,2025-12-08,4,33,55.4,58.2,3.66,3.25,4,0.5,NA,3,2,788,228
"283",40304,2026-01-31,4,87,54.4,60.4,3.87,3.05,4,0,NA,3,2,788,266
"284",40304,2026-02-08,4,95,53.8,59.7,3.86,3.14,4,0,NA,3,1,788,260
"285",40304,2026-06-09,4,216,49.4,70.2,3.94,3.28,4.5,1,NA,3,4,788,260
"286",6524,2026-07-12,1,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,303
"287",6964,2026-06-05,1,100,32.3,53,4.11,3.6,4.5,0.5,NA,3,3,788,229
"288",5036,2026-04-29,6,136,45.2,53.8,4.32,3.79,3.85,0.15,NA,2,1,787,349
"289",5036,2026-05-01,6,138,45.3,53.9,4.88,3.76,3.8,0.2,NA,3,1,787,310
"290",6153,2026-05-25,2,258,25.7,43.7,4.82,3.6,1.78,1,NA,1,0,787,183
"291",40304,2025-12-15,4,40,59.7,62.7,3.65,3.27,4,0.5,NA,4,0,787,249
"292",40304,2026-01-14,4,70,55.1,58.4,3.73,2.98,4,0,NA,4,0,787,279
"293",40304,2026-03-19,4,134,48.8,59.5,4.05,3.14,3.9,0.1,NA,3,3,787,233
"294",5036,2025-11-17,5,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,292
"295",5036,2026-06-08,6,176,43,56,4.63,3.75,3.97,1,NA,3,1,786,337
"296",5036,2026-07-02,6,200,40.9,56.1,4.64,3.68,3.9,1,NA,3,1,786,273
"297",5729,2025-12-22,2,149,52.8,73.3,4.1,3.26,4,0.5,NA,2,0,786,167
"298",5963,2026-03-19,3,182,32.8,47.9,4.75,3.84,2.29,0.34,NA,2,0,786,265
"299",40304,2025-12-12,4,37,57.2,60.1,3.52,3.31,4,0.5,NA,3,1,786,270
"300",40304,2026-07-06,4,243,43.9,69.9,3.94,3.3,4.15,1,NA,4,1,786,201
"301",6628,2026-01-20,1,56,40.1,60.2,3.98,3.44,4,0,NA,3,4,786,206
"302",5036,2026-05-29,6,166,44,57.2,4.72,3.75,3.4,1,NA,3,0,785,291
"303",5036,2026-07-10,6,208,43.4,63,4.52,3.76,3.92,1,NA,4,1,785,321
"304",5036,2026-08-05,6,234,41.5,64,4.46,3.5,3.95,1,NA,3,2,785,346
"305",5642,2026-06-21,4,203,52.6,74.7,4.18,3.22,4.5,1,NA,4,5,785,293
"306",5729,2025-12-17,2,144,56.2,78.1,4.03,3.27,4,0.5,NA,3,0,785,168
"307",6144,2026-07-02,2,295,38.3,71.6,4,3.7,3.62,1,NA,2,0,785,296
"308",50516,2026-07-17,4,188,47.9,65.6,3.97,3.69,5.1,0.6,NA,2,0,785,238
"309",6628,2026-02-25,1,92,38.5,58.8,4.39,3.9,3.5,0,NA,3,0,785,344
"310",6628,2026-03-31,1,126,34.5,55.5,4.27,3.58,3.5,0,NA,3,1,785,378
"311",6964,2026-03-17,1,20,27.9,45.6,3.82,3.91,3.42,0,NA,3,0,785,235
"312",6964,2026-05-27,1,91,32.3,51.3,4.03,3.7,3.5,0.5,NA,2,0,785,207
"313",5036,2026-01-04,6,21,51.2,52.2,4.4,3.68,4,0.5,NA,4,2,784,324
"314",5036,2026-06-07,6,175,43.3,56.3,4.68,3.75,3.97,1,NA,3,0,784,240
"315",6153,2025-11-21,2,73,36.9,44.6,4.62,3.5,4,0.5,NA,2,0,784,247
"316",6153,2026-01-14,2,127,35,47.6,5.26,3.46,4,0,NA,3,1,784,273
"317",5963,2025-12-01,3,74,40.2,46.3,4.36,3.62,4,0.5,NA,3,0,784,285
"318",5963,2026-01-30,3,134,36,47.2,4.74,3.62,3.9,0.1,NA,3,0,784,269
"319",40304,2026-06-14,4,221,50,75,3.9,3.25,4.5,1,NA,3,0,784,237
"320",73429,2026-07-07,4,108,54.9,62.6,4.21,3.43,5,0.5,NA,3,1,784,146
"321",50516,2026-01-18,4,8,47.3,52.9,3.11,3.83,2.76,0,NA,3,2,784,220
"322",50516,2026-07-14,4,185,51.6,70.7,3.84,3.66,4.5,1,NA,3,0,784,233
"323",6524,2026-06-27,1,290,25.9,48.2,4.65,3.92,0,0.5,NA,2,2,784,271
"324",5036,2026-01-23,6,40,51.2,52.2,4.37,3.62,4,0,NA,2,1,783,295
"325",5729,2026-02-13,2,202,50.2,78.3,4.31,3.14,3.5,0.5,NA,3,0,783,226
"326",6153,2026-02-05,2,149,33,46.5,5.05,3.44,3.53,0.48,NA,2,0,783,207
"327",6153,2026-02-08,2,152,30.8,43.5,5.34,3.39,3.3,0.33,NA,2,0,783,289
"328",40304,2026-02-24,4,111,51.6,59.8,4.13,3.25,4,0,NA,3,0,783,367
"329",6506,2025-12-04,1,138,37,61,4.92,3.42,3.5,0.5,NA,3,1,783,311
"330",6628,2026-05-06,1,162,35.4,58.8,4.14,3.85,2.33,0.4,NA,3,7,783,270
"331",6628,2026-05-27,1,183,37.7,63.7,4.04,3.69,2.38,1,NA,3,9,783,322
"332",6628,2026-06-20,1,207,37.1,63.4,3.83,3.53,4,0.9,NA,3,3,783,228
"333",6964,2026-06-17,1,112,33.5,54.9,4.1,3.55,4.5,0.5,NA,3,2,783,254
"334",6985,2026-06-20,1,35,40.8,67.4,4.21,3.33,4.5,0.5,NA,2,0,783,156
"335",5036,2026-04-11,6,118,45.5,51.9,4.8,3.87,4,0,NA,3,0,782,269
"336",5729,2025-11-16,2,113,50.8,64.5,4.11,3.28,4,0.5,NA,3,0,782,258
"337",5729,2026-07-20,3,33,51.2,54.3,3.98,3.48,5.5,0,NA,3,0,782,100
"338",5652,2026-07-10,4,207,39.6,57.4,4.23,3.71,3.64,1,NA,3,7,782,192
"339",5652,2026-07-14,4,211,37.9,55,4.31,3.71,3.6,1,NA,3,3,782,218
"340",6153,2026-05-26,2,259,24.6,41.9,4.81,3.58,1.75,1,NA,2,0,782,198
"341",50729,2025-12-08,4,108,44.3,53.7,4.63,3.51,4,0.5,NA,2,0,782,294
"342",40304,2026-01-15,4,71,56,59.4,3.69,2.91,4,0,NA,3,3,782,218
"343",40304,2026-03-15,4,130,49.9,60.8,4.03,3.28,4,0,NA,3,0,782,274
"344",73429,2026-04-10,4,20,58.6,59.7,4.38,3.07,3.9,0,NA,4,1,782,305
"345",50516,2026-01-15,4,5,41.1,46,3.67,4.27,2.48,0,NA,2,2,782,159
"346",6628,2025-12-18,1,23,39.2,61.5,4.62,3.26,3.5,0.5,NA,3,0,782,322
"347",5036,2026-03-12,6,88,52.3,56.5,4.84,3.79,4,0,NA,3,3,781,373
"348",40304,2026-01-17,4,73,54.1,57.4,3.68,3.02,4,0,NA,3,0,781,229
"349",73429,2026-05-06,4,46,66.6,66.6,4.08,3.35,4,0,NA,4,0,781,225
"350",6628,2026-05-14,1,170,39.6,65.7,4.07,3.74,2.43,1,NA,3,1,781,284
"351",6964,2026-03-23,1,26,29.5,48.1,3.93,3.86,3.5,0,NA,3,0,781,239
"352",5036,2026-03-20,6,96,37.6,40.6,4.77,3.77,4,0,NA,2,1,780,214
"353",5036,2026-05-20,6,157,44,54.6,4.47,3.75,3.1,1,NA,2,0,780,294
"354",5036,2026-06-18,6,186,44.3,60.7,4.56,3.8,3.92,1,NA,3,5,780,255
"355",5635,2026-02-13,4,110,52.4,60.8,4.44,3.14,4,0,NA,3,0,780,279
"356",6153,2025-12-13,2,95,37.7,47.9,4.73,3.54,4,0.5,NA,2,0,780,324
"357",6153,2025-12-15,2,97,38.1,48.4,4.57,3.52,4,0.5,NA,2,0,780,248
"358",6144,2025-11-17,2,68,54.8,65.8,3.84,3.59,4,0.5,NA,2,0,780,328
"359",5963,2026-05-28,3,252,27.5,46,5.11,3.77,2.06,1,NA,1,1,780,175
"360",73429,2026-06-01,4,72,60,61.8,4.27,3.38,5,0.5,NA,3,0,780,182
"361",50516,2026-01-17,4,7,47.8,53.5,3.09,3.9,2.67,0,NA,2,4,780,177
"362",6506,2026-07-19,1,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,324
"363",6985,2026-06-09,1,24,39.8,65.7,3.54,3.21,4.5,0.5,NA,3,0,780,306
"364",5036,2026-08-26,6,255,45.3,75.6,4.69,3.51,4,1,NA,4,3,779,365
"365",40304,2025-11-17,4,12,46.4,52.9,4.1,3.68,3.14,0.5,NA,4,2,779,235
"366",73429,2026-07-05,4,106,54.8,62.5,4.13,3.51,5,0.5,NA,3,0,779,197
"367",6628,2025-12-01,1,6,31.6,58.1,3.19,3.38,2.29,0.5,NA,3,2,779,216
"368",5036,2026-03-08,6,84,51.9,56.1,4.49,3.84,4,0,NA,4,2,778,376
"369",5036,2026-08-04,6,233,40.8,62.9,4.49,3.55,4.02,1,NA,3,2,778,270
"370",6153,2025-11-19,2,71,38.6,46.7,4.63,3.51,4,0.5,NA,2,0,778,255
"371",5963,2025-12-13,3,86,37.8,45.7,4.16,3.48,4,0.5,NA,2,0,778,212
"372",5963,2026-05-17,3,241,28.9,48.3,5.08,3.72,2.12,1,NA,2,1,778,157
"373",5963,2026-05-25,3,249,30.2,50.5,5.05,3.77,2.18,1,NA,2,0,778,127
"374",40304,2025-11-19,4,14,46.9,53.5,4.07,3.64,3.33,0.5,NA,3,2,778,246
"375",73429,2026-05-12,4,52,66.5,66.5,4.09,3.41,4,0,NA,3,0,778,218
"376",73429,2026-07-12,4,113,55.3,63,4.22,3.5,5,0.5,NA,3,0,778,155
"377",50516,2026-08-13,4,215,46.8,67.8,3.95,3.37,4.17,1,NA,2,1,778,160
"378",6524,2026-06-28,1,291,25.8,48,4.73,3.87,0,0.43,NA,2,3,778,285
"379",6628,2026-03-23,1,118,30.2,47.5,4.85,3.47,3.5,0,NA,2,1,778,362
"380",6964,2026-03-19,1,22,28.8,46.9,3.87,3.93,3.5,0,NA,3,3,778,243
"381",5036,2025-12-29,6,15,52.4,59.2,4.2,3.78,3.43,0.5,NA,3,0,777,340
"382",5036,2026-03-23,6,99,40.5,43.7,4.68,3.67,4,0,NA,2,0,777,202
"383",5642,2025-12-13,4,13,46.3,52.8,4.38,3.39,3.24,0.5,NA,4,2,777,210
"384",5729,2026-07-21,3,34,51.2,54.3,3.95,3.53,5.5,0,NA,3,0,777,109
"385",6153,2026-06-07,2,271,19,34.2,5.08,3.6,2.44,1,NA,1,1,777,274
"386",40304,2025-11-22,4,17,48,54.8,3.96,3.53,3.62,0.5,NA,4,5,777,255
"387",40304,2026-01-05,4,61,56,59.4,3.72,3.1,4,0.5,NA,3,0,777,350
"388",40304,2026-02-07,4,94,54.7,60.8,3.94,3.07,4,0,NA,3,0,777,316
"389",40304,2026-05-26,4,202,57.5,81.7,3.6,3.38,3.5,1,NA,3,2,777,212
"390",73429,2026-05-29,4,69,63,64.9,4.03,3.43,4.3,0.5,NA,3,0,777,162
"391",73429,2026-05-31,4,71,56.6,58.3,4.08,3.41,4.9,0.5,NA,3,0,777,195
"392",73429,2026-06-04,4,75,61,62.8,4.31,3.44,5,0.5,NA,3,1,777,131
"393",6524,2026-06-16,1,279,29.5,53.2,4.31,3.94,3.43,0.9,NA,2,1,777,270
"394",6628,2025-12-07,1,12,38.4,70.7,4.25,3.3,2.77,0.5,NA,4,12,777,223
"395",5036,2026-01-24,6,41,53.4,53.4,4.3,3.59,4,0,NA,2,0,776,287
"396",5729,2025-12-03,2,130,53.3,70.8,4.13,3.37,4,0.5,NA,3,1,776,217
"397",5729,2026-02-26,2,215,51.4,80.2,4.42,3.42,3.5,0.5,NA,3,0,776,154
"398",5729,2026-07-19,3,32,50.5,53.5,3.88,3.5,5.5,0,NA,3,0,776,178
"399",5613,2026-03-29,4,101,46.8,53.8,4.5,3.65,4,0,NA,3,0,776,336
"400",6153,2026-01-18,2,131,35.8,48.6,5.1,3.47,3.98,0.03,NA,3,0,776,242
"401",6144,2025-12-23,2,104,50.8,66.1,3.83,3.66,4,0.5,NA,2,0,776,343
"402",6144,2026-07-03,2,296,39,72.9,4.03,3.71,3.6,1,NA,2,0,776,332
"403",5963,2026-02-07,3,142,34.4,46.4,4.64,3.55,3.7,0.3,NA,2,0,776,249
"404",40304,2026-01-10,4,66,54.8,58.1,3.7,3.11,4,0,NA,4,0,776,292
"405",50516,2026-06-28,4,169,43,56.4,3.95,3.7,4.49,1,NA,1,1,776,164
"406",6628,2026-03-05,1,100,34.3,53.9,4.06,3.83,3.5,0,NA,3,0,776,352
"407",5036,2025-12-25,6,11,47.2,53.3,3.83,3.94,3.05,0.5,NA,3,3,775,281
"408",5036,2026-01-27,6,44,51.8,51.8,4.4,3.54,4,0,NA,3,0,775,233
"409",5036,2026-07-31,6,229,42.3,65.1,4.39,3.59,4.25,1,NA,3,4,775,328
"410",6153,2026-02-06,2,150,32.1,45.2,5.12,3.44,3.5,0.5,NA,2,0,775,213
"411",6144,2026-03-22,2,193,46.3,69.5,4.23,3.75,3.1,0.45,NA,2,0,775,341
"412",40304,2026-01-22,4,78,54.7,58,3.6,3.01,4,0,NA,2,0,775,322
"413",40304,2026-08-08,4,276,42.8,74.1,3.94,3.07,4.01,1,NA,3,4,775,155
"414",5036,2026-06-01,6,169,44,57.2,4.59,3.8,4.09,1,NA,3,2,774,307
"415",5642,2025-12-28,4,28,54.3,57,4.45,3.29,4,0.5,NA,3,0,774,284
"416",5652,2026-02-14,4,61,45.3,47.6,4.25,3.6,4,0,NA,3,3,774,300
"417",5610,2025-12-25,4,72,51.1,54.1,4.21,3.37,4,0.5,NA,3,0,774,425
"418",40304,2026-01-18,4,74,54.6,57.9,3.46,2.97,4,0,NA,3,3,774,285
"419",40304,2026-03-21,4,136,50.7,61.8,3.79,3.24,3.85,0.15,NA,2,3,774,278
"420",40304,2026-07-12,4,249,44.1,70.2,3.99,3.35,4.22,1,NA,3,5,774,206
"421",6628,2025-12-06,1,11,36.3,66.7,4.03,3.34,2.69,0.5,NA,3,9,774,255
"422",6628,2025-12-10,1,15,42.3,77.9,4.63,3.29,3.01,0.5,NA,4,7,774,214
"423",6628,2026-03-25,1,120,31,48.7,4.49,3.42,3.5,0,NA,2,3,774,360
"424",6964,2026-05-13,1,77,32.8,51.1,3.93,3.68,3.5,0.3,NA,3,2,774,276
"425",5036,2026-03-26,6,102,42.3,48.2,4.77,3.88,4,0,NA,2,0,773,257
"426",5036,2026-06-14,6,182,43.1,59,4.72,3.75,3.93,1,NA,3,2,773,319
"427",5036,2026-07-23,6,221,43.4,66.9,4.62,3.77,4.94,0,NA,4,6,773,313
"428",5729,2026-07-01,3,14,45.5,49.1,4.02,3.77,3.83,0.5,NA,4,7,773,121
"429",5729,2026-07-23,3,36,51.5,54.6,3.89,3.47,5.5,0,NA,3,1,773,158
"430",5652,2026-02-05,4,52,49.3,49.8,4.16,3.41,4,0,NA,3,0,773,200
"431",5637,2026-03-21,4,95,49.8,54.7,3.86,3.63,4,0,NA,3,0,773,323
"432",6144,2026-05-15,2,247,43.7,73,3.78,3.63,3.1,1,NA,2,0,773,395
"433",6144,2026-06-07,2,270,38.1,67,4.23,3.55,3.41,1,NA,2,0,773,312
"434",5963,2026-02-21,3,156,32.4,43.8,5.01,3.58,2.9,0.34,NA,2,0,773,240
"435",5963,2026-03-06,3,169,31,43.7,4.87,3.71,2.03,0.31,NA,2,0,773,248
"436",5963,2026-07-12,3,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,117
"437",40304,2025-12-22,4,47,55.3,57,3.82,3.19,4,0.5,NA,3,2,773,275
"438",40304,2026-01-04,4,60,56.2,59.6,3.74,3.14,4,0.5,NA,3,0,773,313
"439",40304,2026-01-30,4,86,57.6,63.9,3.73,3.11,4,0,NA,4,0,773,303
"440",40304,2026-06-16,4,223,51,76.4,3.8,3.3,4.5,1,NA,3,1,773,248
"441",6628,2026-01-28,1,64,37.5,56.6,4.13,3.6,3.6,0,NA,3,0,773,317
"442",5036,2026-07-11,6,209,43.3,62.7,4.59,3.8,3.95,1,NA,3,2,772,292
"443",5729,2025-12-25,2,152,54.7,76.1,4.09,3.14,4,0.5,NA,4,8,772,188
"444",5729,2026-01-01,2,159,55.4,77,4.09,3.17,4,0.5,NA,3,4,772,208
"445",6154,2026-06-29,3,101,42.5,50.9,3.75,3.38,5,0.5,NA,4,7,772,262
"446",6153,2026-01-30,2,143,33.3,46.9,5.29,3.5,3.68,0.33,NA,2,0,772,307
"447",6144,2026-06-22,2,285,30,56.2,4.21,3.69,3.56,1,NA,2,0,772,277
"448",5963,2026-02-25,3,160,34.4,46.5,4.63,3.75,2.5,0.35,NA,2,0,772,195
"449",5963,2026-05-08,3,232,25.9,41.2,4.86,3.71,2.22,0.33,NA,1,0,772,221
"450",50729,2025-12-13,4,113,45.2,54.7,4.6,3.54,4,0.5,NA,3,0,772,303
"451",40304,2026-01-29,4,85,52.3,58,3.4,3.12,4,0,NA,2,0,772,340
"452",73429,2026-07-20,4,121,54.2,65.1,4.35,3.49,5.5,0,NA,3,0,772,162
"453",50516,2026-07-20,4,191,50,68.5,3.99,3.71,5.46,0,NA,3,0,772,267
"454",6628,2025-11-29,1,4,31.3,NA,2.53,3.57,2.12,0.5,NA,4,3,772,216
"455",6628,2026-05-28,1,184,37.8,63.9,4.03,3.7,2.39,1,NA,3,3,772,246
"456",6964,2026-05-01,1,65,30,46.8,4.39,3.91,3.5,0,NA,2,0,772,249
"457",5729,2026-03-04,2,221,50.8,83.3,4.53,3.37,3.48,0.5,NA,2,0,771,146
"458",5954,2026-07-07,3,161,45.1,60.9,3.53,3.56,4.23,1,NA,2,0,771,379
"459",5963,2026-03-05,3,168,29.8,42.1,5,3.72,2.04,0.31,NA,2,0,771,240
"460",73429,2026-07-23,4,124,53,63.6,4.32,3.52,5.5,0,NA,2,0,771,189
"461",6465,2026-06-27,2,264,31.8,56.3,4.21,3.72,3.27,1,NA,2,0,771,200
"462",6506,2026-07-17,1,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,379
"463",6153,2025-12-22,2,104,37.3,49.2,4.94,3.5,4,0.5,NA,3,1,770,241
"464",6144,2025-11-22,2,73,53,63.6,3.8,3.65,4,0.5,NA,2,0,770,339
"465",6144,2025-12-03,2,84,52.9,66.1,3.59,3.7,4,0.5,NA,2,0,770,323
"466",6144,2025-12-06,2,87,52.9,66.2,3.54,3.71,4,0.5,NA,2,0,770,325
"467",6144,2025-12-19,2,100,51.1,66.5,3.76,3.64,4,0.5,NA,2,0,770,335
"468",5963,2026-05-02,3,226,32.9,52.3,5.04,3.78,2.25,0.34,NA,2,0,770,189
"469",40392,2026-06-24,4,199,30.9,42.3,3.71,3.79,3.09,1,NA,2,0,770,187
"470",40304,2026-02-13,4,100,54.9,63.6,4,3.16,4,0,NA,3,1,770,339
"471",5613,2026-01-12,4,25,18,18.4,5.25,3.48,4,0,NA,1,1,77,5
"472",5036,2025-12-26,6,12,48,54.2,4.3,3.88,3.14,0.5,NA,3,0,769,312
"473",5036,2026-02-15,6,63,49.6,51.6,4.58,3.69,4,0,NA,3,6,769,270
"474",5036,2026-04-24,6,131,45.2,53.8,4.62,3.77,3.98,0.03,NA,3,3,769,325
"475",5036,2026-06-20,6,188,45.6,62.4,4.52,3.8,4.02,1,NA,3,0,769,303
"476",5689,2026-06-16,4,36,42.9,44.2,4.15,3.3,5,0.5,NA,2,0,769,221
"477",5729,2025-12-12,2,139,56.4,75.1,4.08,3.37,4,0.5,NA,3,3,769,263
"478",5729,2025-12-21,2,148,55,76.4,4,3.21,4,0.5,NA,3,0,769,201
"479",6153,2025-11-14,2,66,38.4,46.4,4.5,3.44,4,0.5,NA,2,0,769,288
"480",6144,2025-12-01,2,82,55.3,69.1,3.73,3.66,4,0.5,NA,2,0,769,419
"481",6144,2026-06-15,2,278,41.1,72.4,4.03,3.72,3.82,1,NA,2,1,769,318
"482",5963,2026-03-10,3,173,31.3,44.1,4.86,3.76,2.04,0.31,NA,1,0,769,268
"483",5963,2026-05-06,3,230,34.2,54.4,4.77,3.73,2.31,0.35,NA,2,0,769,199
"484",5963,2026-06-24,3,279,21.4,38,5.48,3.61,2.42,1,NA,2,0,769,123
"485",89291,2026-07-01,4,240,30,44.7,4.92,3.34,3.32,1,NA,2,0,769,201
"486",40304,2026-02-05,4,92,52.4,58.2,3.87,3.07,4,0,NA,3,1,769,277
"487",50516,2026-03-11,4,60,63.8,67,3.86,3.72,4,0,NA,2,0,769,258
"488",50516,2026-08-27,4,229,47.1,73.1,3.85,3.39,4.32,1,NA,2,3,769,223
"489",6640,2026-05-26,1,209,28.6,51.5,4.69,3.59,1.93,1,NA,2,1,769,227
"490",6964,2026-03-28,1,31,28.8,47,3.98,3.84,3.5,0,NA,3,1,769,245
"491",5036,2026-05-27,6,164,43.1,56,4.48,3.82,3.2,1,NA,2,0,768,340
"492",5652,2026-05-08,4,144,40.3,50.3,4.07,3.71,3.65,0.35,NA,2,0,768,177
"493",6153,2025-12-02,2,84,37.7,47.9,4.66,3.42,4,0.5,NA,2,0,768,316
"494",5963,2025-12-28,3,101,37.5,47.2,4.5,3.59,4,0.5,NA,2,0,768,287
"495",40304,2025-12-30,4,55,52.4,54,3.86,3.19,4,0.5,NA,3,0,768,288
"496",40304,2026-05-12,4,188,51.1,69.5,3.67,3.26,3.5,0.5,NA,3,0,768,281
"497",50516,2026-07-23,4,194,50.3,68.8,3.84,3.71,5.5,0,NA,3,0,768,294
"498",6964,2026-05-05,1,69,31.6,49.3,4.23,3.76,3.5,0,NA,2,4,768,203
"499",5036,2026-04-13,6,120,46,52.4,4.77,3.82,4,0,NA,3,0,767,263
"500",5729,2025-11-22,2,119,49.5,62.9,4.14,3.27,4,0.5,NA,3,0,767,254
"501",5729,2025-12-18,2,145,58,80.6,4.01,3.25,4,0.5,NA,3,0,767,239
"502",5729,2026-01-09,2,167,50.7,73,4.25,3.2,3.8,0.5,NA,3,0,767,254
"503",5729,2026-02-18,2,207,50.2,78.3,4.18,3.37,3.5,0.5,NA,2,0,767,230
"504",5714,2026-06-07,4,111,44.2,51.7,3.65,3.79,5,0.5,NA,4,0,767,286
"505",6153,2026-01-11,2,124,35,47.5,5.21,3.43,4,0,NA,3,0,767,272
"506",50516,2026-08-21,4,223,47,72.9,3.68,3.4,4.33,1,NA,3,0,767,136
"507",6524,2026-06-29,1,292,24.7,46,4.66,3.86,0,0.36,NA,2,2,767,270
"508",6628,2026-05-16,1,172,38.3,63.6,4.06,3.72,2.41,1,NA,3,20,767,310
"509",6964,2026-01-09,NA,NA,0,NA,NA,NA,0.4,0.6,NA,1,0,767,216
"510",5036,2025-11-30,5,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,376
"511",5036,2026-01-11,6,28,52.5,53.5,4.66,3.67,4,0,NA,3,1,766,338
"512",5036,2026-02-24,6,72,51.5,53.5,4.18,3.82,4,0,NA,4,13,766,313
"513",5036,2026-06-12,6,180,42.8,58.7,4.44,3.77,3.95,1,NA,2,1,766,324
"514",5729,2026-03-16,2,233,47.6,78,4.29,3.44,3.5,0.5,NA,2,2,766,210
"515",5714,2026-05-01,4,74,47.4,50.3,3.92,3.88,4,0,NA,3,2,766,322
"516",6144,2025-12-17,2,98,50.1,62.6,3.83,3.6,4,0.5,NA,2,0,766,347
"517",5963,2026-02-15,3,150,36.7,49.6,4.73,3.76,3.5,0.5,NA,2,0,766,305
"518",5963,2026-03-04,3,167,30.6,43.2,4.94,3.73,2.07,0.31,NA,2,0,766,259
"519",5963,2026-07-19,3,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,180
"520",40304,2025-11-16,4,11,44.3,50.5,4.2,3.74,3.05,0.5,NA,3,1,766,229
"521",73429,2026-05-09,4,49,68.5,68.5,4.05,3.43,4,0,NA,3,1,766,204
"522",6506,2025-12-28,1,162,37.2,64,5,3.4,2.7,0.4,NA,3,0,766,320
"523",6964,2026-05-08,1,72,32.1,50,3.94,3.69,3.5,0,NA,3,1,766,245
"524",5036,2026-02-22,6,70,47.5,49.4,4.38,3.82,4,0,NA,4,6,765,366
"525",5036,2026-06-24,6,192,42.2,57.8,4.56,3.81,4.06,1,NA,3,0,765,280
"526",5036,2026-07-25,6,223,45.3,69.8,4.64,3.79,4.85,0.3,NA,3,1,765,319
"527",5729,2025-11-19,2,116,50,63.6,4.11,3.3,4,0.5,NA,3,0,765,234
"528",5616,2025-11-13,4,12,40,45.6,4.71,4,3.14,0.5,NA,3,1,765,202
"529",6153,2025-12-01,2,83,38.1,48.4,4.47,3.37,4,0.5,NA,2,0,765,286
"530",6153,2026-03-25,2,197,30.9,46.7,5.05,3.65,2.05,0.31,NA,3,2,765,259
"531",6144,2026-02-15,2,158,46.5,64.7,4.11,3.73,3.11,0.43,NA,2,0,765,344
"532",6144,2026-06-09,2,272,35.3,62.1,4.18,3.63,3.41,1,NA,2,0,765,345
"533",6144,2026-07-11,2,304,39.7,74.2,3.86,3.81,3.65,1,NA,2,0,765,319
"534",5963,2025-11-30,3,73,41.1,47.3,4.17,3.62,4,0.5,NA,2,0,765,314
"535",5963,2025-12-12,3,85,38.4,46.5,4.13,3.46,4,0.5,NA,2,0,765,270
"536",5963,2026-01-28,3,132,37.5,49.2,4.75,3.62,3.95,0.05,NA,3,0,765,234
"537",89291,2026-01-10,4,68,52.4,55.1,4.26,3.16,4,0,NA,3,1,765,289
"538",89291,2026-06-13,4,222,40.6,60.6,4.4,3.33,3.69,1,NA,3,1,765,262
"539",40304,2025-11-30,4,25,59.7,62.6,4.09,3.36,4,0.5,NA,3,1,765,292
"540",40304,2026-01-07,4,63,57.4,60.8,3.6,3.14,4,0.5,NA,3,1,765,293
"541",50516,2026-03-14,4,63,60.6,63.6,3.87,3.7,4,0,NA,2,0,765,328
"542",6628,2026-06-05,1,192,33.2,56.1,4.31,3.35,4,0.9,NA,3,0,765,254
"543",5036,2026-01-03,6,20,54.6,55.7,4.46,3.66,3.9,0.5,NA,3,0,764,336
"544",5036,2026-04-28,6,135,44.6,53,4.31,3.79,3.88,0.13,NA,4,0,764,348
"545",5036,2026-06-06,6,174,43,55.9,4.75,3.75,3.98,1,NA,3,1,764,309
"546",5729,2026-03-12,2,229,50.2,82.2,4.37,3.41,3.48,0.5,NA,3,2,764,100
"547",5729,2026-03-21,2,238,52.3,85.8,4.25,3.4,3.5,0.5,NA,3,3,764,173
"548",5652,2026-01-11,4,27,46.6,47.5,4.24,3.52,4,0,NA,3,2,764,268
"549",5635,2026-06-30,4,247,44.9,71.4,4.34,2.93,4.31,1,NA,2,0,764,128
"550",5954,2026-02-02,3,6,43.3,49.4,2.65,3.9,2.57,0,NA,3,7,764,337
"551",6144,2025-11-21,2,72,54.2,65.1,3.93,3.62,4,0.5,NA,3,0,764,354
"552",5963,2026-03-15,3,178,35.2,49.6,4.61,3.78,2.36,0.35,NA,2,0,764,258
"553",50729,2025-12-12,4,112,45.6,55.2,4.58,3.52,4,0.5,NA,2,0,764,270
"554",40427,2026-06-27,4,71,50,53,3.78,3.52,5,0.5,NA,3,0,764,227
"555",40304,2026-05-19,4,195,52,70.8,3.84,3.27,3.5,1,NA,4,0,764,351
"556",73429,2026-07-08,4,109,53.9,61.4,4.27,3.43,5,0.5,NA,3,1,764,236
"557",50516,2026-06-26,4,167,50.3,65.9,3.91,3.67,4.5,1,NA,2,2,764,239
"558",6506,2025-11-30,1,134,38.3,63.2,4.97,3.46,3.5,0.5,NA,3,0,764,303
